,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
156,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/278859710/,Казань,rent,flat,9,10,3,93.0,258,24000,0,Советский, Академика Завойского,13,Проспект Победы
157,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289534005/,Казань,rent,flat,3,9,3,120.0,250,30000,0,Приволжский, Сафиуллина,50а,Дубравная
158,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271606509/,Казань,rent,flat,8,9,2,64.0,421,27000,0,Ново-Савиновский, Сибгата Хакима,33,Козья слобода
159,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/282163230/,Казань,rent,flat,3,5,1,37.0,540,20000,0,Ново-Савиновский,Меридианная ,12,Козья слобода
160,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/292631914/,Казань,rent,flat,7,10,1,37.0,486,18000,0,Ново-Савиновский,Меридианная ,13,Яшьлек
161,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/279774496/,Казань,rent,flat,2,10,1,53.0,301,16000,0,Приволжский, Гарифа Ахунова,2,Проспект Победы
162,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271383197/,Казань,rent,flat,11,15,3,89.0,370,33000,0,Вахитовский, Достоевского,48/29,Суконная слобода
163,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/279243304/,Казань,rent,flat,7,9,1,38.0,394,15000,0,Советский,Минская ,40,
164,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/282723717/,Казань,rent,flat,5,10,3,70.0,314,22000,0,Советский,проспект Победы,212А,
165,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289854209/,Казань,rent,flat,4,20,1,38.0,447,17000,0,Советский, Умырзая,12,
166,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/288803544/,Казань,rent,flat,1,20,2,65.0,400,26000,0,Советский, Разведчика Ахмерова,9,Суконная слобода
167,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289076769/,Казань,rent,flat,9,20,1,42.0,452,19000,0,Советский, Разведчика Ахмерова,3А,
168,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/272752847/,Казань,rent,flat,3,9,1,45.0,444,20000,0,Советский, Космонавтов,42а,
169,ID 101500673,unknown,https://kazan.cian.ru/rent/flat/289533777/,Казань,rent,flat,3,15,2,95.0,273,26000,0,Ново-Савиновский,Чистопольская ,22,Козья слобода
170,Руслан Мифтахутдинов,realtor,https://kazan.cian.ru/rent/flat/286622648/,Казань,rent,flat,8,12,2,70.0,328,23000,0,Приволжский, Салиха Батыева,5,Дубравная
171,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/293516632/,Казань,rent,flat,3,5,1,38.0,447,17000,0,Приволжский, Братьев Касимовых,34,Горки
172,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/282494360/,Казань,rent,flat,5,9,1,37.0,405,15000,0,Советский, Аделя Кутуя,44,Суконная слобода
173,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/288874943/,Казань,rent,flat,5,9,1,45.0,422,19000,0,Советский,проспект Альберта Камалеева,20,Горки
174,Антон Мозохин,realtor,https://kazan.cian.ru/rent/flat/271574997/,Казань,rent,flat,3,11,2,70.0,371,26000,0,Ново-Савиновский,Чистопольская ,66,Козья слобода
175,ID 96544470,realtor,https://kazan.cian.ru/rent/flat/294709753/,Казань,rent,flat,4,7,1,42.0,714,30000,0,Ново-Савиновский, Сибгата Хакима,41,Козья слобода
176,ID 91180985,realtor,https://kazan.cian.ru/rent/flat/294836315/,Казань,rent,flat,14,19,3,82.0,402,33000,0,Советский, Тыныч,3,
177,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/294956126/,Казань,rent,flat,3,5,2,44.0,363,16000,0,Советский, Солидарности,4,
178,алсу серазитдинова,realtor,https://kazan.cian.ru/rent/flat/295074002/,Казань,rent,flat,2,10,1,38.0,526,20000,0,Советский, Джаудата Файзи,7,Горки
179,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/295061446/,Казань,rent,flat,5,10,1,38.0,578,21999,0,Советский,Минская ,48,
180,Визит,real_estate_agent,https://kazan.cian.ru/rent/flat/295041016/,Казань,rent,flat,4,9,1,33.7,593,20000,0,Приволжский, Сафиуллина,48,
181,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/295023519/,Казань,rent,flat,3,9,2,50.0,500,25000,0,Ново-Савиновский, Воровского,3а,
182,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294988705/,Казань,rent,flat,6,19,1,31.3,830,25999,0,Советский,проспект Альберта Камалеева,32Б,
183,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/295004421/,Казань,rent,flat,17,23,1,36.0,805,28999,0,Приволжский, Братьев Батталовых,20/1,
184,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/294956129/,Казань,rent,flat,9,24,2,62.0,483,30000,0,Советский,проспект Победы,139Ак1,
185,Дания Сабитова,realtor,https://kazan.cian.ru/rent/flat/295001820/,Казань,rent,flat,7,10,1,35.0,857,30000,0,Ново-Савиновский,Меридианная ,13,Яшьлек
186,Ильнар Аверс,realtor,https://kazan.cian.ru/rent/flat/294971670/,Казань,rent,flat,12,17,1,45.0,666,30000,0,Ново-Савиновский, Фатыха Амирхана,12Е,Яшьлек
187,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294994448/,Казань,rent,flat,10,10,1,38.0,894,33999,0,Советский, Николая Ершова,62Вк2,
188,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294994443/,Казань,rent,flat,10,19,2,69.0,507,34999,0,Приволжский,тракт Оренбургский,24Б,Аметьево
189,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/295047731/,Казань,rent,flat,12,15,1,42.0,880,36999,0,Приволжский,Роторная ,27Е,Суконная слобода
190,РАМАЗАН,real_estate_agent,https://kazan.cian.ru/rent/flat/295006210/,Казань,rent,flat,8,19,3,85.0,388,33000,0,Советский, Тыныч,3,Горки
191,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294990606/,Казань,rent,flat,5,9,1,36.0,971,34990,0,Вахитовский, Калинина,32,Суконная слобода
192,РАМАЗАН,real_estate_agent,https://kazan.cian.ru/rent/flat/294994746/,Казань,rent,flat,4,14,2,70.0,500,35000,0,Советский, Юлиуса Фучика,149,Горки
193,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/295050243/,Казань,rent,flat,12,20,2,75.0,533,40000,0,Кировский,Комсомольская ,2,Козья слобода
194,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/294967953/,Казань,rent,flat,1,9,1,38.0,657,25000,0,Ново-Савиновский, Маршала Чуйкова,77,
195,Артур Гарифуллин,realtor,https://kazan.cian.ru/rent/flat/294573554/,Казань,rent,flat,10,20,1,35.0,514,18000,0,Приволжский, Ярышлар,2,Дубравная
196,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/273579357/,Казань,rent,flat,3,10,3,75.0,360,27000,0,Приволжский, Комиссара Габишева,10,Дубравная
197,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293980724/,Казань,rent,flat,4,4,2,72.0,527,37999,0,Вахитовский,Университетская ,20,Площадь Тукая
198,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283047556/,Казань,rent,flat,6,11,2,55.0,454,25000,0,Советский, Мира,64к2,
199,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/273228625/,Казань,rent,flat,11,15,2,70.0,385,27000,0,Московский, Соловецких Юнг,7,Яшьлек
200,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283096481/,Казань,rent,flat,5,9,1,35.0,571,20000,0,Ново-Савиновский, Академика Лаврентьева,24,
201,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/276801076/,Казань,rent,flat,5,5,1,32.0,531,17000,0,Авиастроительный, Олега Кошевого,14А,Авиастроительная
202,Максат,real_estate_agent,https://kazan.cian.ru/rent/flat/282765815/,Казань,rent,flat,2,11,1,35.0,714,25000,0,Советский, Умырзая,10,
203,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/273668401/,Казань,rent,flat,3,18,1,41.0,487,20000,0,Кировский, Альфии Авзаловой,15,
204,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282776643/,Казань,rent,flat,2,4,2,52.0,384,20000,0,Кировский,Озеро Лебяжье тер.,12,
205,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282256918/,Казань,rent,flat,3,9,2,57.0,491,28000,0,Советский,проспект Победы,142,Горки
206,Мария Ахтямова,realtor,https://kazan.cian.ru/rent/flat/294607752/,Казань,rent,flat,1,5,1,20.0,1100,22000,0,Кировский,Адмиралтейская ,17,
207,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/273440183/,Казань,rent,flat,6,10,3,70.0,457,32000,0,Ново-Савиновский,Меридианная ,26,Яшьлек
208,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/212788908/,Казань,rent,flat,2,10,1,36.0,638,23000,0,Советский, Юлиуса Фучика,104,
209,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283097176/,Казань,rent,flat,3,14,1,41.0,634,26000,0,Приволжский, Нурсултана Назарбаева,47/113,Суконная слобода
210,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283098683/,Казань,rent,flat,8,9,1,20.0,1000,20000,0,Вахитовский, Нурсултана Назарбаева,54,Суконная слобода
211,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282491347/,Казань,rent,flat,5,9,2,53.0,433,23000,0,Приволжский, Сыртлановой,9,Горки
212,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978537/,Казань,rent,flat,2,20,1,40.0,749,29999,0,Кировский,Комсомольская ,2,Козья слобода
213,ФЛЭТ,real_estate_agent,https://kazan.cian.ru/rent/flat/294481326/,Казань,rent,flat,2,5,2,46.0,543,25000,0,Московский, Шамиля Усманова,11Б,
214,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282392078/,Казань,rent,flat,4,19,1,36.0,750,27000,0,Ново-Савиновский,проспект Ямашева,103,
215,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282246690/,Казань,rent,flat,6,14,1,50.0,500,25000,0,Советский, Натана Рахлина,5,
216,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283047383/,Казань,rent,flat,5,10,1,55.0,454,25000,0,Советский,Волочаевская ,4,Суконная слобода
217,Арслан,real_estate_agent,https://kazan.cian.ru/rent/flat/294748696/,Казань,rent,flat,2,10,2,50.0,640,32000,0,Приволжский,Ботаническая ,10А,
218,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/271712838/,Казань,rent,flat,1,5,2,46.0,500,23000,0,Авиастроительный, Челюскина,27А,Авиастроительная
219,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282323971/,Казань,rent,flat,5,9,3,62.0,435,27000,0,Авиастроительный,Карагандинская ,6,Авиастроительная
220,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283046110/,Казань,rent,flat,4,9,1,32.0,593,19000,0,Приволжский, Братьев Касимовых,36,Горки
221,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/273394187/,Казань,rent,flat,18,19,2,56.0,357,20000,0,Приволжский,проезд Детский,1к2,
222,ОАЗИС,real_estate_agent,https://kazan.cian.ru/rent/flat/274379682/,Казань,rent,flat,2,11,1,40.0,500,20000,0,Советский, Азата Аббасова,12,
223,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283047149/,Казань,rent,flat,5,11,1,38.0,552,21000,0,Приволжский, Салиха Батыева,15,Дубравная
224,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282490351/,Казань,rent,flat,8,12,2,63.0,444,28000,0,Приволжский, Дубравная,2Д,Дубравная
225,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978535/,Казань,rent,flat,19,22,1,38.0,789,29999,0,Советский, Новаторов,8Б,
226,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294085474/,Казань,rent,flat,6,6,2,80.0,500,40000,0,Вахитовский, Щапова,14/31,Площадь Тукая
227,Максат,real_estate_agent,https://kazan.cian.ru/rent/flat/287342419/,Казань,rent,flat,4,9,1,33.6,744,25000,0,Ново-Савиновский, Четаева,13к2,Козья слобода
228,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282484837/,Казань,rent,flat,4,10,1,38.0,578,22000,0,Советский, Рихарда Зорге,13Б,Горки
229,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/271456934/,Казань,rent,flat,2,14,2,54.0,481,26000,0,Московский, Кулахметова,19,Яшьлек
