,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
820,Татьяна Каныгина,realtor,https://www.cian.ru/rent/flat/164951960/,Москва,rent,flat,6,17,3,80.0,875,70000,0,Бескудниковский,Бескудниковский проезд,2к2,Селигерская
821,Point Estate Город,real_estate_agent,https://www.cian.ru/rent/flat/294913865/,Москва,rent,flat,26,36,2,37.0,2162,80000,0,Хорошево-Мневники,Шелепихинская набережная,42к3,Хорошёво
822,YU HOME,real_estate_agent,https://www.cian.ru/rent/flat/294906448/,Москва,rent,flat,3,5,3,92.0,869,80000,0,Очаково-Матвеевское,Большая Очаковская ,11,Очаково
823,КороПром,real_estate_agent,https://www.cian.ru/rent/flat/290916674/,Москва,rent,flat,11,12,2,44.4,1914,85000,0,Раменки,Мичуринский проспект,38,Раменки
824,Дмитрий Шлык,realtor,https://www.cian.ru/rent/flat/294969948/,Москва,rent,flat,9,21,2,49.6,1713,85000,0,Войковский,Выборгская ,9/1,Водный стадион
825,Penny Lane Realty,real_estate_agent,https://www.cian.ru/rent/flat/294757643/,Москва,rent,flat,4,8,1,40.0,2375,95000,0,Басманный,Нижняя Красносельская ,35С50,Бауманская
826,YU HOME,real_estate_agent,https://www.cian.ru/rent/flat/294310078/,Москва,rent,flat,5,5,3,60.0,1583,95000,0,Войковский, Адмирала Макарова,3,Балтийская
827,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/293913811/,Москва,rent,flat,5,5,3,82.0,1219,100000,0,Войковский, Адмирала Макарова,39,Водный стадион
828,ID 109601691,homeowner,https://www.cian.ru/rent/flat/294909297/,Москва,rent,flat,2,28,2,45.0,2222,100000,0,Лефортово,проезд Невельского,1к1,Авиамоторная
829,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294642933/,Москва,rent,flat,5,7,2,53.0,2075,110000,0,Тверской,Весковский переулок,3,Новослободская
830,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294694075/,Москва,rent,flat,2,5,3,117.0,940,110000,0,Лианозово,Угличская ,21,Лианозово
831,YU HOME,real_estate_agent,https://www.cian.ru/rent/flat/292136313/,Москва,rent,flat,15,35,2,41.0,2682,110000,0,Пресненский,Шмитовский проезд,39к8,Шелепиха
832,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294222793/,Москва,rent,flat,8,11,2,57.0,2005,114291,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
833,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295015031/,Москва,rent,flat,8,12,3,90.0,1277,115000,0,Таганский,Большая Андроньевская ,25/33,Римская
834,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295004745/,Москва,rent,flat,2,10,2,60.0,2000,120000,0,Дорогомилово,Кутузовский проспект,30,Кутузовская
835,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294311471/,Москва,rent,flat,4,30,3,100.0,1200,120000,0,Кунцево,Ярцевская ,32,Молодёжная
836,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/293893692/,Москва,rent,flat,11,12,2,45.0,2666,120000,0,Лефортово,шоссе Энтузиастов,1к2,Площадь Ильича
837,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/291150613/,Москва,rent,flat,19,24,2,53.0,2264,120000,0,Арбат, Новый Арбат,16,Арбатская
838,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/286442130/,Москва,rent,flat,8,9,3,90.0,1333,120000,0,Хамовники,Ружейный переулок,4С1,Смоленская
839,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/293759608/,Москва,rent,flat,8,10,2,73.0,1712,125000,0,Красносельский,переулок Орликов,8,Красные ворота
840,Светлана Лазарева,realtor,https://www.cian.ru/rent/flat/295059887/,Москва,rent,flat,4,24,2,83.0,1506,125000,0,Хорошевский,проезд Березовой Рощи,10,ЦСКА
841,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294212946/,Москва,rent,flat,8,11,2,73.0,1712,125000,0,Красносельский,переулок Орликов,8,Красные ворота
842,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294615343/,Москва,rent,flat,11,20,2,87.0,1436,125000,0,Якиманка, Шаболовка,23к3,Шаболовская
843,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294025099/,Москва,rent,flat,7,11,2,69.0,1835,126663,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
844,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294786426/,Москва,rent,flat,6,6,3,86.0,1511,130000,0,Якиманка, Малая Полянка,4/6,Полянка
845,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295047917/,Москва,rent,flat,1,8,3,73.0,1780,130000,0,Тверской,Тверская ,29к2,Маяковская
846,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294016977/,Москва,rent,flat,2,8,2,64.0,2031,130000,0,Басманный, Земляной Вал,,Чкаловская
847,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/291315835/,Москва,rent,flat,4,6,3,85.0,1588,135000,0,Хамовники, Остоженка,40/1,Парк Культуры
848,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294775746/,Москва,rent,flat,3,11,1,40.0,3375,135000,0,Басманный, Казакова,7,Курская
849,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294856753/,Москва,rent,flat,15,17,2,90.0,1500,135000,0,Раменки, Улофа Пальме,1,Минская
850,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294514632/,Москва,rent,flat,4,6,3,80.0,1687,135000,0,Хамовники, Остоженка,40/1,Парк Культуры
851,ID 89256155,realtor,https://www.cian.ru/rent/flat/272832386/,Москва,rent,flat,34,36,1,49.0,2755,135000,0,Хорошево-Мневники,Шелепихинская набережная,34к2,Шелепиха
852,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/283756752/,Москва,rent,flat,9,28,4,123.0,1138,140000,0,Можайский,Можайское шоссе,36,Кунцевская
853,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295072552/,Москва,rent,flat,29,38,2,80.0,1750,140000,0,Хорошевский,Хорошевское шоссе,16к1,Полежаевская
854,БРАЙТХОУМ,real_estate_agent,https://www.cian.ru/rent/flat/295017416/,Москва,rent,flat,2,8,3,80.0,1750,140000,0,Тверской,Тверская ,9,Охотный ряд
855,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294906500/,Москва,rent,flat,2,7,3,79.0,1772,140000,0,Тверской,Тверская ,17,Тверская
856,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294995202/,Москва,rent,flat,18,30,2,88.0,1590,140000,0,Сокол, Врубеля,8,Панфиловская
857,Penny Lane Realty,real_estate_agent,https://www.cian.ru/rent/flat/294829783/,Москва,rent,flat,9,30,2,82.0,1707,140000,0,Очаково-Матвеевское,Нежинская ,1к3,Минская
858,Penny Lane Realty,real_estate_agent,https://www.cian.ru/rent/flat/294869628/,Москва,rent,flat,4,7,3,87.0,1609,140000,0,Тверской,Тверская ,27С2,Маяковская
859,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/287038064/,Москва,rent,flat,4,18,3,95.0,1473,140000,0,Филевский парк,Филевский бульвар,24к2,Фили
860,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/289060551/,Москва,rent,flat,5,7,2,70.0,2071,145000,0,Арбат,Большой Николопесковский переулок,6,Смоленская
861,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294901396/,Москва,rent,flat,2,25,3,85.0,1764,150000,0,Хорошевский, Маргелова,3к5,Беговая
862,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/282791005/,Москва,rent,flat,5,5,3,86.0,1744,150000,0,Тверской,3-я Тверская-Ямская ,26,Маяковская
863,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295037067/,Москва,rent,flat,6,14,2,75.0,2000,150000,0,Мещанский,Трифоновская ,54к1,Рижская
864,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294909881/,Москва,rent,flat,42,43,2,64.0,2343,150000,0,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха
865,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/287733239/,Москва,rent,flat,11,48,2,103.0,1456,150000,0,Хорошево-Мневники,проспект Маршала Жукова,78,Октябрьское поле
866,Славянка - офис Северо-Запад,real_estate_agent,https://www.cian.ru/rent/flat/293835451/,Москва,rent,flat,6,32,3,105.0,1428,150000,0,Аэропорт,Кочновский проезд,4к2,Аэропорт
867,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294650922/,Москва,rent,flat,2,9,3,57.0,2631,150000,0,Пресненский, Спиридоновка,22/2,Пушкинская
868,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294909878/,Москва,rent,flat,41,43,2,64.0,2343,150000,0,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха
869,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/290518213/,Москва,rent,flat,27,35,3,135.0,1185,160000,0,Крылатское, Крылатские Холмы,33к1,Крылатское
870,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/292696687/,Москва,rent,flat,7,15,3,95.0,1684,160000,0,Пресненский,Зоологическая ,26С1,Баррикадная
871,SPENСER ESTATE,real_estate_agent,https://www.cian.ru/rent/flat/287297162/,Москва,rent,flat,9,12,4,120.0,1333,160000,0,Якиманка, Серафимовича,2,Боровицкая
872,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294901952/,Москва,rent,flat,19,26,2,40.0,4125,165000,0,Арбат, Новый Арбат,15,Арбатская
873,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/286477024/,Москва,rent,flat,4,9,4,103.7,1591,165000,0,Тимирязевский,Дмитровское шоссе,25к1,Тимирязевская
874,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294138348/,Москва,rent,flat,6,6,4,160.0,1062,170000,0,Тверской,Тверская ,12С7,Тверская
875,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294514639/,Москва,rent,flat,14,33,4,125.0,1360,170000,0,Нагатино-Садовники,1-й Нагатинский проезд,11к3,Нагатинская
876,SPENСER ESTATE,real_estate_agent,https://www.cian.ru/rent/flat/292563862/,Москва,rent,flat,6,6,4,124.0,1370,170000,0,Арбат, Арбат,45/24,Смоленская
877,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294998077/,Москва,rent,flat,6,18,2,74.0,2297,170000,0,Пресненский,Шмитовский проезд,16С1,Улица 1905 года
878,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294833215/,Москва,rent,flat,3,5,3,80.0,2125,170000,0,Пресненский, Юлиуса Фучика,11/13,Маяковская
879,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/293889495/,Москва,rent,flat,7,9,3,73.0,2328,170000,0,Тверской,Тверская ,15,Тверская
880,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294471315/,Москва,rent,flat,6,6,3,149.0,1140,170000,0,Тверской,Тверская ,12С7,Тверская
881,Славянка - офис Северо-Запад,real_estate_agent,https://www.cian.ru/rent/flat/222197145/,Москва,rent,flat,11,22,3,120.0,1416,170000,0,Щукино, Маршала Соколовского,5,Октябрьское поле
882,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/293042156/,Москва,rent,flat,16,29,4,165.0,1030,170000,0,Щукино,Авиационная ,79К1,Щукинская
883,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294261007/,Москва,rent,flat,21,23,3,100.0,1750,175000,0,Раменки,Ломоносовский проспект,41К1,Ломоносовский проспект
884,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/289023898/,Москва,rent,flat,8,17,3,109.0,1651,180000,0,Раменки, Пудовкина,7,Минская
885,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/291971195/,Москва,rent,flat,7,22,3,113.0,1592,180000,0,Мещанский,Ботанический переулок,16,Проспект Мира
886,CITYZEN,real_estate_agent,https://www.cian.ru/rent/flat/295068651/,Москва,rent,flat,17,85,2,70.0,2571,180000,0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр
887,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295010840/,Москва,rent,flat,4,11,2,67.0,2686,180000,0,Пресненский,Краснопресненская набережная,2/1,Краснопресненская
